Timestamp (UTC),Station,Temperature (°C),Humidity (%),Precipitation (mm),Wind Speed (km/h),Wind Speed (m/s),Wind Direction,Pressure (hPa),Radiation (W/m²)
2026-05-05T14:00,Guimarães,15.5,67,,,,Calm,1016.4,
2026-05-05T15:00,Guimarães,13.3,85,,,,Calm,1016.7,
2026-05-05T16:00,Guimarães,15.1,76,,,,Calm,1016,1138
2026-05-05T17:00,Guimarães,15.7,68,,,,Calm,1015.9,
2026-05-05T18:00,Guimarães,16.2,64,,,,Calm,1015.7,936.7
2026-05-05T19:00,Guimarães,15.1,65,,,,Calm,1015.9,407
2026-05-05T20:00,Guimarães,13.8,71,,,,Calm,1016.2,44.2
2026-05-05T21:00,Guimarães,11.4,84,,,,Calm,1017.1,
2026-05-05T22:00,Guimarães,11.6,83,,,,Calm,1017.3,0
2026-05-05T23:00,Guimarães,10.8,86,,,,Calm,1017.2,0
2026-05-06T00:00,Guimarães,9.7,90,,,,Calm,1017.3,0
2026-05-06T01:00,Guimarães,9.8,90,,,,Calm,1016.9,0
2026-05-06T02:00,Guimarães,9.5,90,,,,Calm,1016.4,0
2026-05-06T09:00,Guimarães,13.3,78,,,,Calm,1015.4,
2026-05-06T10:00,Guimarães,15.6,66,,,,Calm,1015,2622.5
2026-05-06T11:00,Guimarães,17.2,55,,,,Calm,1014.6,
2026-05-06T12:00,Guimarães,18.3,49,,,,Calm,1014.1,
2026-05-06T13:00,Guimarães,19.1,47,,,,Calm,1013.4,
2026-05-06T14:00,Guimarães,18.3,48,,,,Calm,1012.9,1522.8
2026-05-06T15:00,Guimarães,19.8,47,,,,Calm,1012.1,2562.7
2026-05-06T16:00,Guimarães,18.5,51,,,,Calm,1011.5,717.2
2026-05-06T17:00,Guimarães,18.1,54,,,,Calm,1011.2,
2026-05-06T18:00,Guimarães,17.2,66,,,,Calm,1011.2,752.2
2026-05-06T19:00,Guimarães,16.9,63,,,,Calm,1011.2,
2026-05-06T20:00,Guimarães,13.3,76,,,,Calm,1011.6,29.8
2026-05-06T21:00,Guimarães,11.3,85,,,,Calm,1012,
2026-05-06T22:00,Guimarães,10.6,87,,,,Calm,1012,0
2026-05-06T23:00,Guimarães,10,89,,,,Calm,1011.9,0
2026-05-07T00:00,Guimarães,9.5,90,,,,Calm,1011.8,0
2026-05-07T01:00,Guimarães,9.1,91,,,,Calm,1011.6,0
2026-05-07T02:00,Guimarães,9,91,,,,Calm,1011.3,
2026-05-07T03:00,Guimarães,8.3,91,,,,Calm,1011,
2026-05-07T09:00,Guimarães,14.5,74,,,,Calm,1010,
2026-05-07T10:00,Guimarães,17.4,62,,,,Calm,1009.8,2546.6
2026-05-07T11:00,Guimarães,18.5,61,,,,Calm,1009.8,
2026-05-07T12:00,Guimarães,18.1,64,,,,Calm,1009.9,
2026-05-07T13:00,Guimarães,18.5,61,,,,Calm,1009.7,2575.6
2026-05-07T14:00,Guimarães,19,57,,,,Calm,1009.4,
2026-05-07T15:00,Guimarães,19.6,53,,,,Calm,1009,2993.8
2026-05-07T16:00,Guimarães,19.4,53,,,,Calm,1008.8,2433.1
2026-05-07T17:00,Guimarães,18.3,55,,,,Calm,1009.1,1737.7
2026-05-07T18:00,Guimarães,17.2,59,,,,Calm,1009.4,991
2026-05-07T19:00,Guimarães,15.2,67,,,,Calm,1009.7,271.7
2026-05-07T20:00,Guimarães,13.6,74,,,,Calm,1010.5,32.3
2026-05-07T21:00,Guimarães,12.1,82,,,,Calm,1011.3,0
2026-05-07T22:00,Guimarães,11.2,87,,,,Calm,1011.5,0
2026-05-07T23:00,Guimarães,11.2,87,,,,Calm,1011.1,0
2026-05-07T04:00,Guimarães,NO DATA,,,,,,,
2026-05-07T05:00,Guimarães,NO DATA,,,,,,,
2026-05-07T06:00,Guimarães,NO DATA,,,,,,,
2026-05-07T07:00,Guimarães,NO DATA,,,,,,,
2026-05-07T08:00,Guimarães,NO DATA,,,,,,,
2026-05-08T00:00,Guimarães,10.6,89,,,,Calm,1010.6,0
2026-05-08T01:00,Guimarães,10.1,90,,,,Calm,1010.3,0
2026-05-08T02:00,Guimarães,10,90,,,,Calm,1009.8,0
2026-05-08T03:00,Guimarães,10.3,90,,,,Calm,1009.3,0
2026-05-08T04:00,Guimarães,10.2,90,,,,Calm,1008.9,0
2026-05-08T09:00,Guimarães,13.9,80,,,,Calm,1009.6,1473.4
2026-05-08T10:00,Guimarães,15.4,68,,,,Calm,1009.6,1467.1
2026-05-08T11:00,Guimarães,16,63,,,,Calm,1009.8,1018.9
2026-05-08T12:00,Guimarães,14.4,70,,,,Calm,1010.1,
2026-05-08T13:00,Guimarães,15.5,71,,,,Calm,1009.8,
2026-05-08T14:00,Guimarães,16.7,62,,,,Calm,1009.3,1354.2
2026-05-08T15:00,Guimarães,15.8,66,,,,Calm,1009.2,
2026-05-08T16:00,Guimarães,18,54,,,,Calm,1008.1,
2026-05-08T17:00,Guimarães,17,58,,,,Calm,1007.9,499.3
2026-05-08T18:00,Guimarães,17.5,54,,,,Calm,1007.4,851.2
2026-05-08T19:00,Guimarães,16.3,61,,,,Calm,1007.2,323.8
2026-05-08T20:00,Guimarães,13.8,74,,,,Calm,1007.1,32.7
2026-05-08T21:00,Guimarães,12.6,78,,,,Calm,1007.2,0
2026-05-08T22:00,Guimarães,14.3,67,,,,Calm,1006.7,0
2026-05-08T23:00,Guimarães,15.8,59,,,,Calm,1006,0
2026-05-08T05:00,Guimarães,NO DATA,,,,,,,
2026-05-08T06:00,Guimarães,NO DATA,,,,,,,
2026-05-08T07:00,Guimarães,NO DATA,,,,,,,
2026-05-08T08:00,Guimarães,NO DATA,,,,,,,
2026-05-09T00:00,Guimarães,14.5,68,,,,Calm,1005.8,0
2026-05-09T01:00,Guimarães,13.3,80,,,,Calm,1006.4,0
2026-05-09T02:00,Guimarães,11.9,89,,,,Calm,1005.7,0
2026-05-09T03:00,Guimarães,11.8,89,,,,Calm,1005.5,0
2026-05-09T08:00,Guimarães,16.6,62,,,,Calm,,
2026-05-09T09:00,Guimarães,16.7,62,,,,Calm,1003.8,910.8
2026-05-09T10:00,Guimarães,16.5,63,,,,Calm,1004,534
2026-05-09T12:00,Guimarães,15,82,,,,Calm,1004.3,
2026-05-09T13:00,Guimarães,16.8,70,,,,Calm,1003.7,1350.3
2026-05-09T14:00,Guimarães,17.3,63,,,,Calm,1003.5,
2026-05-09T15:00,Guimarães,13.1,86,,,,Calm,1004.8,126.2
2026-05-09T16:00,Guimarães,13.8,87,,,,Calm,1005.2,680.7
2026-05-09T17:00,Guimarães,13.8,85,,,,Calm,1005.5,140.6
2026-05-09T18:00,Guimarães,14,85,,,,Calm,1005.9,679.2
2026-05-09T19:00,Guimarães,13.6,83,,,,Calm,1006.5,93.6
2026-05-09T20:00,Guimarães,12.1,87,,,,Calm,1007.6,1.3
2026-05-09T04:00,Guimarães,NO DATA,,,,,,,
2026-05-09T05:00,Guimarães,NO DATA,,,,,,,
2026-05-09T06:00,Guimarães,NO DATA,,,,,,,
2026-05-09T07:00,Guimarães,NO DATA,,,,,,,
2026-05-09T11:00,Guimarães,NO DATA,,,,,,,
2026-05-09T21:00,Guimarães,NO DATA,,,,,,,
2026-05-09T22:00,Guimarães,NO DATA,,,,,,,
2026-05-09T23:00,Guimarães,NO DATA,,,,,,,
2026-05-10T00:00,Guimarães,NO DATA,,,,,,,
2026-05-10T01:00,Guimarães,NO DATA,,,,,,,
2026-05-10T02:00,Guimarães,NO DATA,,,,,,,
2026-05-10T03:00,Guimarães,NO DATA,,,,,,,
2026-05-10T09:00,Guimarães,13.2,77,0.1,,,Calm,1009.1,
2026-05-10T10:00,Guimarães,14.2,75,0,,,Calm,1009.3,1801.3
2026-05-10T11:00,Guimarães,16.3,66,0,,,Calm,1009.2,
2026-05-10T12:00,Guimarães,16.9,59,0,,,Calm,1009.4,
2026-05-10T04:00,Guimarães,NO DATA,,,,,,,
2026-05-10T05:00,Guimarães,NO DATA,,,,,,,
2026-05-10T06:00,Guimarães,NO DATA,,,,,,,
2026-05-10T07:00,Guimarães,NO DATA,,,,,,,
2026-05-10T08:00,Guimarães,NO DATA,,,,,,,
2026-05-10T13:00,Guimarães,16.6,60,0.1,,,Calm,1009.3,
2026-05-10T14:00,Guimarães,16.2,72,1.2,,,Calm,1009.3,
2026-05-10T15:00,Guimarães,16.5,71,0,,,Calm,1009,915.3
2026-05-10T16:00,Guimarães,14.4,82,0.1,,,Calm,1009.3,432.2
2026-05-10T17:00,Guimarães,14.4,84,0.1,,,Calm,1008.9,457.2
2026-05-10T18:00,Guimarães,14.1,86,0.8,,,Calm,1009,235.9
2026-05-10T19:00,Guimarães,13.7,85,5.6,,,Calm,1008.9,41.6
2026-05-10T20:00,Guimarães,13.3,86,4.3,,,Calm,1009.1,8.9
2026-05-10T21:00,Guimarães,13.2,86,3.8,,,Calm,1009.8,0
2026-05-10T22:00,Guimarães,13.4,85,0,,,Calm,1010.4,0
2026-05-10T23:00,Guimarães,12.9,88,0,,,Calm,1010.6,0
2026-05-11T00:00,Guimarães,12.5,90,1.5,,,Calm,1010.7,0
2026-05-11T01:00,Guimarães,NO DATA,,,,,,,
2026-05-11T02:00,Guimarães,NO DATA,,,,,,,
2026-05-11T03:00,Guimarães,NO DATA,,,,,,,
2026-05-11T14:00,Guimarães,16.7,82,0,,,Calm,1013,
2026-05-11T15:00,Guimarães,17,80,0,,,Calm,1013,
2026-05-11T16:00,Guimarães,18.7,66,0,,,Calm,1012.8,2265
2026-05-11T17:00,Guimarães,18.9,61,0,,,Calm,1013,1471.8
2026-05-11T18:00,Guimarães,18.3,63,0,,,Calm,1013.2,892
2026-05-11T19:00,Guimarães,17.3,67,0,,,Calm,1013.6,567
2026-05-11T20:00,Guimarães,15.2,78,0,,,Calm,1014.2,75.2
2026-05-11T21:00,Guimarães,14.2,84,0,,,Calm,1015,0
2026-05-11T22:00,Guimarães,13.8,87,0,,,Calm,1015.8,0
2026-05-11T23:00,Guimarães,13.5,90,0,,,Calm,1016.1,0
2026-05-12T00:00,Guimarães,12.9,90,0,,,Calm,1016.2,0
2026-05-12T01:00,Guimarães,12.3,92,0,,,Calm,1016.2,0
2026-05-12T02:00,Guimarães,11.8,93,0,,,Calm,1016.3,0
2026-05-12T03:00,Guimarães,11.8,96,0,,,Calm,1016,0
2026-05-12T04:00,Guimarães,11.7,97,0,,,Calm,1016.2,0
2026-05-12T05:00,Guimarães,11.3,98,0,,,Calm,1016.5,0
2026-05-12T06:00,Guimarães,11.3,99,0,,,Calm,1017.1,37
2026-05-12T07:00,Guimarães,11.7,100,0,,,Calm,1017.5,328.4
2026-05-12T08:00,Guimarães,13,,0,,,Calm,1018,933.6
2026-05-12T09:00,Guimarães,15,84,0,,,Calm,1018,812.7
2026-05-12T10:00,Guimarães,16.4,76,0.5,,,Calm,1018.2,1119
2026-05-12T11:00,Guimarães,15.7,80,4.7,,,Calm,1018.7,440.5
2026-05-12T12:00,Guimarães,14.8,85,1.2,,,Calm,1018.9,481.4
2026-05-12T13:00,Guimarães,15,84,3,,,Calm,1018.9,671
2026-05-12T14:00,Guimarães,15,87,4.5,,,Calm,1019.1,568.7
2026-05-12T15:00,Guimarães,14.5,83,0.1,,,Calm,1019.3,647.7
2026-05-12T16:00,Guimarães,16.2,76,0,,,Calm,1018.6,1653.1
2026-05-12T17:00,Guimarães,17.5,71,0,,,Calm,1018.5,1057.7
2026-05-12T18:00,Guimarães,16.8,73,0,,,Calm,1018.7,329.5
2026-05-12T19:00,Guimarães,16.8,73,0,,,Calm,1018.9,346.1
2026-05-12T20:00,Guimarães,15.2,83,0,,,Calm,1019.6,34.5
2026-05-12T21:00,Guimarães,13.9,89,0,,,Calm,1020,0
2026-05-12T22:00,Guimarães,13.8,87,0,,,Calm,1020.3,0
2026-05-12T23:00,Guimarães,13.5,88,0,,,Calm,1020.4,0
2026-05-13T00:00,Guimarães,12.4,90,0,,,Calm,1020.3,0
2026-05-13T01:00,Guimarães,11.5,91,0,,,Calm,1020.1,0
2026-05-13T02:00,Guimarães,11.3,92,0,,,Calm,1019.9,0
2026-05-13T03:00,Guimarães,11.5,94,0,,,Calm,1019.5,0
2026-05-13T04:00,Guimarães,11.7,96,0,,,Calm,1019.5,0
2026-05-13T05:00,Guimarães,11.5,98,0,,,Calm,1019.7,0
2026-05-13T06:00,Guimarães,12.1,100,0,,,Calm,1020.1,21.3
2026-05-13T07:00,Guimarães,12.3,100,0,,,Calm,1020.4,210.2
2026-05-13T08:00,Guimarães,13.1,92,0,,,Calm,1020.6,372.9
2026-05-13T09:00,Guimarães,14.6,81,0,,,Calm,1020.5,775.4
2026-05-13T10:00,Guimarães,15.6,76,0,,,Calm,1020.5,1447
2026-05-13T11:00,Guimarães,17.5,70,0,,,Calm,1020.3,2551.2
2026-05-13T12:00,Guimarães,18.8,64,0,,,Calm,1019.9,3096.2
2026-05-13T13:00,Guimarães,19.6,60,0,,,Calm,1019.4,2274.3
2026-05-13T14:00,Guimarães,19.1,67,0,,,Calm,1019,2668.2
2026-05-13T15:00,Guimarães,19.1,68,0,,,Calm,1018.7,2308.6
2026-05-13T16:00,Guimarães,18.5,64,0,,,Calm,1018.4,1030.4
2026-05-13T17:00,Guimarães,19.1,59,0,,,Calm,1018.1,1550.4
2026-05-13T18:00,Guimarães,19,58,0,,,Calm,1017.8,1058.5
2026-05-13T19:00,Guimarães,17.2,62,0,,,Calm,1017.9,462.3
2026-05-13T20:00,Guimarães,15.4,70,0,,,Calm,1018.1,82.4
2026-05-13T21:00,Guimarães,13,81,0,,,Calm,1018.8,0
2026-05-13T22:00,Guimarães,12.1,84,0,,,Calm,1018.8,0
2026-05-13T23:00,Guimarães,10.8,89,0,,,Calm,1018.9,0
2026-05-14T00:00,Guimarães,10.5,90,0,,,Calm,1018.6,0
2026-05-14T01:00,Guimarães,10,90,0,,,Calm,1018.4,0
2026-05-14T02:00,Guimarães,9.4,91,0,,,Calm,1017.8,0
2026-05-14T03:00,Guimarães,8.9,92,0,,,Calm,1017.4,0
2026-05-14T04:00,Guimarães,8.4,92,0,,,Calm,1017.4,0
2026-05-14T05:00,Guimarães,7.9,93,0,,,Calm,1017.2,0
2026-05-14T06:00,Guimarães,7.6,94,0,,,Calm,1017.3,44.8
2026-05-14T07:00,Guimarães,8.8,96,0,,,Calm,1017.6,409.4
2026-05-14T08:00,Guimarães,11.9,87,0,,,Calm,1017.4,1293.5
2026-05-14T09:00,Guimarães,14.6,64,0,,,Calm,1017.2,1969
2026-05-14T10:00,Guimarães,16.4,52,0,,,Calm,1016.6,2629.7
2026-05-14T11:00,Guimarães,17.5,49,0,,,Calm,1016.1,
2026-05-14T12:00,Guimarães,17.9,49,0,,,Calm,1015.8,
2026-05-14T13:00,Guimarães,17.7,50,0,,,Calm,1015.6,
2026-05-14T14:00,Guimarães,18.3,50,0,,,Calm,1015.1,
2026-05-14T15:00,Guimarães,18.9,50,0,,,Calm,1014.5,
2026-05-14T16:00,Guimarães,19.1,50,0,,,Calm,1013.8,2241
2026-05-14T17:00,Guimarães,18.6,50,0,,,Calm,1013.6,1935.2
2026-05-14T18:00,Guimarães,17.5,53,0,,,Calm,1013.7,1149.7
2026-05-14T19:00,Guimarães,16.1,56,0,,,Calm,1014,365.2
2026-05-14T20:00,Guimarães,14.7,61,0,,,Calm,1014.3,74
2026-05-14T21:00,Guimarães,13.1,73,0,,,Calm,1014.6,0
2026-05-14T22:00,Guimarães,12.4,76,0,,,Calm,1015.2,0
2026-05-14T23:00,Guimarães,11.9,74,0,,,Calm,1015.4,0
2026-05-15T00:00,Guimarães,11.2,75,0,,,Calm,1015.4,0
2026-05-15T01:00,Guimarães,NO DATA,,,,,,,
2026-05-15T02:00,Guimarães,NO DATA,,,,,,,
2026-05-15T03:00,Guimarães,NO DATA,,,,,,,
2026-05-15T04:00,Guimarães,10.2,79,0,,,Calm,1014.6,0
2026-05-15T05:00,Guimarães,8.3,87,0,,,Calm,1014.5,0
2026-05-15T06:00,Guimarães,8.5,86,0,,,Calm,1014.8,57.2
2026-05-15T07:00,Guimarães,11.4,77,0,,,Calm,1015,601.7
2026-05-15T08:00,Guimarães,12.7,69,0,,,Calm,1015.2,869.2
2026-05-15T09:00,Guimarães,13.2,68,0,,,Calm,1015.2,964.4
2026-05-15T10:00,Guimarães,14.7,62,0,,,Calm,1015.2,
2026-05-15T11:00,Guimarães,16.3,58,0,,,Calm,1015.3,
2026-05-15T12:00,Guimarães,16.7,58,0,,,Calm,1015.1,
2026-05-15T13:00,Guimarães,18,53,0,,,Calm,1014.7,
2026-05-15T14:00,Guimarães,18.5,51,0,,,Calm,1014.5,
2026-05-15T15:00,Guimarães,18.5,52,0,,,Calm,1014.4,
2026-05-15T16:00,Guimarães,19.1,49,0,,,Calm,1014.1,2140.3
2026-05-15T17:00,Guimarães,18,55,0,,,Calm,1014.3,947
2026-05-15T18:00,Guimarães,18.4,54,0,,,Calm,1014.5,1200.7
2026-05-15T19:00,Guimarães,17.6,53,0,,,Calm,1014.9,646.8
2026-05-15T20:00,Guimarães,15.6,58,0,,,Calm,1015.9,77.3
2026-05-15T21:00,Guimarães,14.2,63,0,,,Calm,1016.7,0
2026-05-15T22:00,Guimarães,12.4,69,0,,,Calm,1017.7,0
2026-05-15T23:00,Guimarães,11.4,71,0,,,Calm,1018.1,0
2026-05-16T00:00,Guimarães,10.4,75,0,,,Calm,1018.6,0
2026-05-16T01:00,Guimarães,9.7,78,0,,,Calm,1018.7,0
2026-05-16T02:00,Guimarães,9.2,80,0,,,Calm,1018.8,0
2026-05-16T03:00,Guimarães,8.1,84,0,,,Calm,1019,0
2026-05-16T04:00,Guimarães,7.4,86,0,,,Calm,1019.2,0
2026-05-16T05:00,Guimarães,6.7,89,0,,,Calm,1019.2,0
2026-05-16T06:00,Guimarães,6.3,90,0,,,Calm,1019.5,63.2
2026-05-16T07:00,Guimarães,9.2,82,0,,,Calm,1019.5,646
2026-05-16T08:00,Guimarães,12.2,67,0,,,Calm,1019.6,1312.6
2026-05-16T09:00,Guimarães,14.3,59,0,,,Calm,1019.6,2021.1
2026-05-16T10:00,Guimarães,15.7,52,0,,,Calm,1019.5,2642.1
2026-05-16T11:00,Guimarães,17,50,0,,,Calm,1019.2,3121.8
2026-05-16T12:00,Guimarães,18.3,47,0,,,Calm,1018.6,3420.3
2026-05-16T13:00,Guimarães,19.3,47,0,,,Calm,1018,3510.5
2026-05-16T14:00,Guimarães,19.9,47,0,,,Calm,1017.6,3400.8
2026-05-16T15:00,Guimarães,20,48,0,,,Calm,1017.4,2403
2026-05-16T16:00,Guimarães,18.3,56,0,,,Calm,1017.3,1203.3
2026-05-16T17:00,Guimarães,18.7,54,0,,,Calm,1017.3,2054.3
2026-05-16T18:00,Guimarães,18.3,54,0,,,Calm,1017.1,1370.1
2026-05-16T19:00,Guimarães,16.7,59,0,,,Calm,1017.3,587.2
2026-05-16T20:00,Guimarães,14.3,68,0,,,Calm,1017.7,58.6
2026-05-16T21:00,Guimarães,11.8,78,0,,,Calm,1018.1,0
2026-05-16T22:00,Guimarães,11.4,81,0,,,Calm,1018.6,0
2026-05-16T23:00,Guimarães,11.2,81,0,,,Calm,1018.7,0
2026-05-17T00:00,Guimarães,10,86,0,,,Calm,1018.7,0
2026-05-17T01:00,Guimarães,9.3,88,0,,,Calm,1018.4,0
2026-05-17T02:00,Guimarães,9.1,89,0,,,Calm,1018.4,0
2026-05-17T03:00,Guimarães,9,89,0,,,Calm,1018.3,0
2026-05-17T04:00,Guimarães,8.6,90,0,,,Calm,1017.9,0
2026-05-17T05:00,Guimarães,8.2,90,0,,,Calm,1017.8,0
2026-05-17T06:00,Guimarães,8.2,91,0,,,Calm,1018.1,50
2026-05-17T07:00,Guimarães,9.8,89,0,,,Calm,1018.4,562.3
2026-05-17T08:00,Guimarães,13.1,78,0,,,Calm,1018.2,1256.8
2026-05-17T09:00,Guimarães,14.5,72,0,,,Calm,1018.5,2000.7
2026-05-17T10:00,Guimarães,16.6,63,0,,,Calm,1018.2,
2026-05-17T11:00,Guimarães,17.3,60,0,,,Calm,1018.2,
2026-05-17T12:00,Guimarães,19.1,54,0,,,Calm,1017.7,3426.1
2026-05-17T13:00,Guimarães,20,49,0,,,Calm,1017.3,
2026-05-17T14:00,Guimarães,19.4,55,0,,,Calm,1016.9,
2026-05-17T15:00,Guimarães,19.8,55,0,,,Calm,1016.9,
2026-05-17T16:00,Guimarães,19.6,49,0,,,Calm,1017,2634.4
2026-05-17T17:00,Guimarães,19.2,48,0,,,Calm,1017.1,1992.6
2026-05-17T18:00,Guimarães,18.6,50,0,,,Calm,1017.1,1283.9
2026-05-17T19:00,Guimarães,17.3,56,0,,,Calm,1017.6,519
2026-05-17T20:00,Guimarães,14.9,69,0,,,Calm,1018.2,83.9
2026-05-17T21:00,Guimarães,12.3,79,0,,,Calm,1018.7,0
2026-05-17T22:00,Guimarães,11.1,84,0,,,Calm,1019.4,0
2026-05-17T23:00,Guimarães,10.2,87,0,,,Calm,1019.6,0
2026-05-18T00:00,Guimarães,9.6,89,0,,,Calm,1019.7,0
2026-05-18T01:00,Guimarães,9.1,90,0,,,Calm,1019.8,0
2026-05-18T02:00,Guimarães,8.7,90,0,,,Calm,1019.7,0
2026-05-18T03:00,Guimarães,8.3,91,0,,,Calm,1019.6,0
2026-05-18T04:00,Guimarães,7.9,91,0,,,Calm,1019.5,0
2026-05-18T05:00,Guimarães,7.7,92,0,,,Calm,1019.7,0
2026-05-18T06:00,Guimarães,7.4,92,0,,,Calm,1020,60.8
2026-05-18T07:00,Guimarães,9.4,94,0,,,Calm,1020,538.2
2026-05-18T08:00,Guimarães,12.1,81,0,,,Calm,1020.1,1287.4
2026-05-18T09:00,Guimarães,13.9,76,0,,,Calm,1020.2,1465.5
2026-05-18T10:00,Guimarães,14.6,73,0,,,Calm,1020.7,1205.5
2026-05-18T11:00,Guimarães,16.1,67,0,,,Calm,1020.7,2016.2
2026-05-18T12:00,Guimarães,16.8,63,0,,,Calm,1020.5,1724
2026-05-18T13:00,Guimarães,17.9,58,0,,,Calm,1020.3,
2026-05-18T14:00,Guimarães,18.8,55,0,,,Calm,1019.9,3013.4
2026-05-18T15:00,Guimarães,19.2,52,0,,,Calm,1019.7,3008.6
2026-05-18T16:00,Guimarães,19,53,0,,,Calm,1019.6,2434.7
2026-05-18T17:00,Guimarães,18.3,53,0,,,Calm,1019.8,1944.6
2026-05-18T18:00,Guimarães,16.9,54,0,,,Calm,1020.1,867.6
2026-05-18T19:00,Guimarães,15.7,61,0,,,Calm,1020.6,460
2026-05-18T20:00,Guimarães,14.3,68,0,,,Calm,1021.4,97.7
2026-05-18T21:00,Guimarães,11.9,81,0,,,Calm,1022,0
2026-05-18T22:00,Guimarães,11.7,83,0,,,Calm,1022.2,0
2026-05-18T23:00,Guimarães,12.6,80,0,,,Calm,1022.3,0
2026-05-19T00:00,Guimarães,13.1,79,0,,,Calm,1021.9,0
2026-05-19T01:00,Guimarães,13.2,80,0,,,Calm,1021.6,0
2026-05-19T02:00,Guimarães,12.6,85,0,,,Calm,1021.5,0
2026-05-19T03:00,Guimarães,12.3,88,0,,,Calm,1021.4,0
2026-05-19T04:00,Guimarães,12.5,86,0,,,Calm,1021,0
2026-05-19T05:00,Guimarães,12.7,85,0,,,Calm,1021,0
2026-05-19T06:00,Guimarães,13,85,0,,,Calm,1021.4,14.3
2026-05-19T07:00,Guimarães,13.2,88,0.3,,,Calm,1021.8,100.1
2026-05-19T08:00,Guimarães,13.7,90,0.3,,,Calm,1022.2,353.4
2026-05-19T09:00,Guimarães,14.5,89,0.5,,,Calm,1022.4,577.2
2026-05-19T10:00,Guimarães,15.4,87,0.3,,,Calm,1022.4,897.2
2026-05-19T11:00,Guimarães,16.1,86,0.7,,,Calm,1022.4,514.6
2026-05-19T12:00,Guimarães,16.3,88,1.8,,,Calm,1022.7,553.2
2026-05-19T13:00,Guimarães,16.8,88,0.3,,,Calm,1022.8,757.1
2026-05-19T14:00,Guimarães,16.6,89,0,,,Calm,1023.3,994.4
2026-05-19T15:00,Guimarães,17.5,85,0,,,Calm,1023.2,
2026-05-19T16:00,Guimarães,19.4,76,0,,,Calm,1022.9,1923.4
2026-05-19T17:00,Guimarães,20.1,69,0,,,Calm,1022.8,1935.1
2026-05-19T18:00,Guimarães,19.4,68,0,,,Calm,1023,1078.2
2026-05-19T19:00,Guimarães,17.8,72,0,,,Calm,1023.5,432.6
2026-05-19T20:00,Guimarães,15.4,83,0,,,Calm,1024,87
2026-05-19T21:00,Guimarães,13.2,89,0,,,Calm,1024.5,0
2026-05-19T22:00,Guimarães,12.6,90,0,,,Calm,1024.9,0
2026-05-19T23:00,Guimarães,11.8,91,0,,,Calm,1025,0
2026-05-20T00:00,Guimarães,11.1,92,0,,,Calm,1024.9,0
2026-05-20T01:00,Guimarães,10.5,93,0,,,Calm,1025,0
2026-05-20T02:00,Guimarães,9.9,94,0,,,Calm,1024.9,0
2026-05-20T03:00,Guimarães,9.5,94,0,,,Calm,1024.9,0
2026-05-20T04:00,Guimarães,8.9,95,0,,,Calm,1024.8,0
2026-05-20T05:00,Guimarães,8.5,95,0,,,Calm,1024.7,0
2026-05-20T06:00,Guimarães,8,95,0,,,Calm,1024.8,67
2026-05-20T07:00,Guimarães,10.3,,0,,,Calm,1024.8,595.4
2026-05-20T08:00,Guimarães,13.6,,0,,,Calm,1024.5,1365.7
2026-05-20T09:00,Guimarães,16.7,76,0,,,Calm,1024,1982.5
2026-05-20T10:00,Guimarães,20.2,61,0,,,Calm,1023.2,2662.8
2026-05-20T11:00,Guimarães,23.1,49,0,,,Calm,1022.8,3131.8
2026-05-20T12:00,Guimarães,24.8,35,0,,,Calm,1022.4,3408.9
2026-05-20T13:00,Guimarães,26.2,31,0,,,Calm,1021.9,3476.7
2026-05-20T14:00,Guimarães,27.2,28,0,,,Calm,1021.4,3394.5
2026-05-20T15:00,Guimarães,27.9,26,0,,,Calm,1021.2,3078.6
2026-05-20T16:00,Guimarães,28.9,26,0,,,Calm,1020.7,2590.1
2026-05-20T17:00,Guimarães,28.6,33,0,,,Calm,1020.5,1921.9
2026-05-20T18:00,Guimarães,27.7,38,0,,,Calm,1020.4,1280.2
2026-05-20T19:00,Guimarães,25.9,45,0,,,Calm,1020.7,594.5
2026-05-20T20:00,Guimarães,21.5,59,0,,,Calm,1020.7,97.8
2026-05-20T21:00,Guimarães,19.2,64,0,,,Calm,1021.1,0
2026-05-20T22:00,Guimarães,17.9,70,0,,,Calm,1021.4,0
2026-05-20T23:00,Guimarães,16.8,75,0,,,Calm,1021.4,0
2026-05-21T00:00,Guimarães,15.9,79,0,,,Calm,1021.3,0
2026-05-21T01:00,Guimarães,15.3,80,0,,,Calm,1020.9,0
2026-05-21T02:00,Guimarães,14.6,83,0,,,Calm,1020.7,0
2026-05-21T03:00,Guimarães,14,84,0,,,Calm,1020.8,0
2026-05-21T04:00,Guimarães,13.8,85,0,,,Calm,1020.7,0
2026-05-21T05:00,Guimarães,13.3,86,0,,,Calm,1020.6,0.1
2026-05-21T06:00,Guimarães,13,88,0,,,Calm,1020.8,68.3
2026-05-21T07:00,Guimarães,16.9,77,0,,,Calm,1020.8,600
2026-05-21T08:00,Guimarães,20.5,67,0,,,Calm,1020.7,1265.9
2026-05-21T09:00,Guimarães,24.1,57,0,,,Calm,1020.7,1924.4
2026-05-21T10:00,Guimarães,26.3,51,0,,,Calm,1020.6,2358.6
2026-05-21T11:00,Guimarães,28.3,44,0,,,Calm,1020.7,2934
2026-05-21T12:00,Guimarães,27.5,46,0,,,Calm,1021.2,3098.5
2026-05-21T13:00,Guimarães,26.7,47,0,,,Calm,1021.6,3297.7
